x_1,y_1,width_1,height_1,filepath_1,subject_name_1,x_2,y_2,width_2,height_2,filepath_2,subject_name_2,label,gender_1,gender_2,skin_tone_1,skin_tone_2,nb_women
103,93,59,59,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/0/0.335.jpg,Gabi_Zimmer,162,85,79,79,/dataset/YouTubeFaces/frame_images_DB/Mary_Landrieu/0/0.1659.jpg,Mary_Landrieu,0,F,F,#9D7A54,#9D7A54,2
302,183,134,134,/dataset/YouTubeFaces/frame_images_DB/Marina_Silva/1/1.873.jpg,Marina_Silva,149,73,45,45,/dataset/YouTubeFaces/frame_images_DB/Mary_Landrieu/3/3.893.jpg,Mary_Landrieu,0,F,F,#9D7A54,#6F503C,2
224,115,125,125,/dataset/YouTubeFaces/frame_images_DB/Geraldine_Chaplin/4/4.956.jpg,Geraldine_Chaplin,174,86,83,83,/dataset/YouTubeFaces/frame_images_DB/Penelope_Ann_Miller/2/2.276.jpg,Penelope_Ann_Miller,0,F,F,#81654F,#513B2E,2
147,72,70,70,/dataset/YouTubeFaces/frame_images_DB/Barbara_Bodine/0/0.1240.jpg,Barbara_Bodine,168,139,108,108,/dataset/YouTubeFaces/frame_images_DB/Isabelle_Huppert/3/3.236.jpg,Isabelle_Huppert,0,F,F,#6F503C,#81654F,2
195,40,66,66,/dataset/YouTubeFaces/frame_images_DB/Alanna_Ubach/0/0.542.jpg,Alanna_Ubach,185,136,91,91,/dataset/YouTubeFaces/frame_images_DB/Rachel_Corrie/3/3.1228.jpg,Rachel_Corrie,0,F,F,#513B2E,#6F503C,2
175,61,48,48,/dataset/YouTubeFaces/frame_images_DB/Alek_Wek/4/4.244.jpg,Alek_Wek,246,117,75,75,/dataset/YouTubeFaces/frame_images_DB/Karin_Viard/3/3.805.jpg,Karin_Viard,0,F,F,#81654F,#81654F,2
255,56,53,53,/dataset/YouTubeFaces/frame_images_DB/Courtney_Love/2/2.296.jpg,Courtney_Love,156,72,57,57,/dataset/YouTubeFaces/frame_images_DB/Rachel_Hunter/5/5.275.jpg,Rachel_Hunter,0,F,F,#6F503C,#9D7A54,2
173,84,69,69,/dataset/YouTubeFaces/frame_images_DB/Cathy_Cunningham/2/2.388.jpg,Cathy_Cunningham,233,121,120,120,/dataset/YouTubeFaces/frame_images_DB/Natalie_Coughlin/2/2.189.jpg,Natalie_Coughlin,0,F,F,#81654F,#6F503C,2
293,87,77,77,/dataset/YouTubeFaces/frame_images_DB/Kyra_Sedgwick/3/3.520.jpg,Kyra_Sedgwick,241,118,96,96,/dataset/YouTubeFaces/frame_images_DB/Nina_Jacobson/0/0.422.jpg,Nina_Jacobson,0,F,F,#6F503C,#9D7A54,2
156,65,55,55,/dataset/YouTubeFaces/frame_images_DB/Alicia_Silverstone/5/5.601.jpg,Alicia_Silverstone,218,137,104,104,/dataset/YouTubeFaces/frame_images_DB/Leah_Remini/5/5.643.jpg,Leah_Remini,0,F,F,#BEA07E,#6F503C,2
164,124,98,98,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/2/2.467.jpg,Gabi_Zimmer,150,68,51,51,/dataset/YouTubeFaces/frame_images_DB/Jamie_Lee_Curtis/4/4.122.jpg,Jamie_Lee_Curtis,0,F,F,#81654F,#9D7A54,2
240,80,56,56,/dataset/YouTubeFaces/frame_images_DB/Florecita_Cobian/1/1.1685.jpg,Florecita_Cobian,165,84,87,87,/dataset/YouTubeFaces/frame_images_DB/Laura_Flessel/2/2.1337.jpg,Laura_Flessel,0,F,F,#81654F,#9D7A54,2
158,114,95,95,/dataset/YouTubeFaces/frame_images_DB/Alison_Lohman/4/4.813.jpg,Alison_Lohman,246,124,138,138,/dataset/YouTubeFaces/frame_images_DB/Queen_Rania/5/5.649.jpg,Queen_Rania,0,F,F,#6F503C,#6F503C,2
135,99,177,177,/dataset/YouTubeFaces/frame_images_DB/Jamie_Lee_Curtis/3/3.2383.jpg,Jamie_Lee_Curtis,163,130,113,113,/dataset/YouTubeFaces/frame_images_DB/Maggie_Smith/3/3.2129.jpg,Maggie_Smith,0,F,F,#6F503C,#81654F,2
152,111,155,155,/dataset/YouTubeFaces/frame_images_DB/Carla_Del_Ponte/1/1.943.jpg,Carla_Del_Ponte,156,69,48,48,/dataset/YouTubeFaces/frame_images_DB/Eve_Ensler/5/5.1544.jpg,Eve_Ensler,0,F,F,#81654F,#513B2E,2
201,163,160,160,/dataset/YouTubeFaces/frame_images_DB/Carolina_Kluft/0/0.209.jpg,Carolina_Kluft,145,108,78,78,/dataset/YouTubeFaces/frame_images_DB/Sandra_Milo/2/2.2088.jpg,Sandra_Milo,0,F,F,#6F503C,#9D7A54,2
95,70,61,61,/dataset/YouTubeFaces/frame_images_DB/Carolina_Kluft/5/5.108.jpg,Carolina_Kluft,263,54,34,34,/dataset/YouTubeFaces/frame_images_DB/Ellen_Pompeo/0/0.73.jpg,Ellen_Pompeo,0,F,F,#BEA07E,#BEA07E,2
168,58,45,45,/dataset/YouTubeFaces/frame_images_DB/Lesia_Burlak/3/3.252.jpg,Lesia_Burlak,130,116,107,107,/dataset/YouTubeFaces/frame_images_DB/Nathalie_Baye/0/0.140.jpg,Nathalie_Baye,0,F,F,#6F503C,#422811,2
213,141,121,121,/dataset/YouTubeFaces/frame_images_DB/Claudette_Robinson/5/5.818.jpg,Claudette_Robinson,207,104,103,103,/dataset/YouTubeFaces/frame_images_DB/Whoopi_Goldberg/4/4.138.jpg,Whoopi_Goldberg,0,F,F,#9D7A54,#9D7A54,2
266,121,115,115,/dataset/YouTubeFaces/frame_images_DB/Alicia_Keys/1/1.3511.jpg,Alicia_Keys,184,139,120,120,/dataset/YouTubeFaces/frame_images_DB/Nia_Vardalos/5/5.349.jpg,Nia_Vardalos,0,F,F,#6F503C,#81654F,2
249,93,96,96,/dataset/YouTubeFaces/frame_images_DB/Maria_Callas/1/1.1222.jpg,Maria_Callas,160,107,89,89,/dataset/YouTubeFaces/frame_images_DB/Nancy_Sinatra/4/4.614.jpg,Nancy_Sinatra,0,F,F,#9D7A54,#81654F,2
241,217,221,221,/dataset/YouTubeFaces/frame_images_DB/Marieta_Chrousala/1/1.449.jpg,Marieta_Chrousala,121,88,73,73,/dataset/YouTubeFaces/frame_images_DB/Teri_Garr/4/4.639.jpg,Teri_Garr,0,F,F,#6F503C,#9D7A54,2
251,82,62,62,/dataset/YouTubeFaces/frame_images_DB/Colleen_Atwood/3/3.185.jpg,Colleen_Atwood,305,83,84,84,/dataset/YouTubeFaces/frame_images_DB/Maria_Wetterstrand/3/3.1256.jpg,Maria_Wetterstrand,0,F,F,#9D7A54,#9D7A54,2
173,132,46,46,/dataset/YouTubeFaces/frame_images_DB/Adrianna_Zuzic/2/2.757.jpg,Adrianna_Zuzic,177,92,153,153,/dataset/YouTubeFaces/frame_images_DB/Laura_Pausini/0/0.256.jpg,Laura_Pausini,0,F,F,#81654F,#9D7A54,2
147,104,79,79,/dataset/YouTubeFaces/frame_images_DB/Benedita_da_Silva/1/1.2648.jpg,Benedita_da_Silva,178,67,49,49,/dataset/YouTubeFaces/frame_images_DB/Gabi_Zimmer/1/1.924.jpg,Gabi_Zimmer,0,F,F,#81654F,#BEA07E,2
306,109,54,54,/dataset/YouTubeFaces/frame_images_DB/Alison_Lohman/3/3.529.jpg,Alison_Lohman,239,74,57,57,/dataset/YouTubeFaces/frame_images_DB/Laura_Bozzo/4/4.627.jpg,Laura_Bozzo,0,F,F,#81654F,#9D7A54,2
138,72,52,52,/dataset/YouTubeFaces/frame_images_DB/Jamie_Lee_Curtis/4/4.55.jpg,Jamie_Lee_Curtis,142,105,96,96,/dataset/YouTubeFaces/frame_images_DB/Sarah_Jessica_Parker/5/5.1047.jpg,Sarah_Jessica_Parker,0,F,F,#81654F,#81654F,2
148,91,54,54,/dataset/YouTubeFaces/frame_images_DB/Daniela_Hantuchova/4/4.551.jpg,Daniela_Hantuchova,150,74,44,44,/dataset/YouTubeFaces/frame_images_DB/Mary_Landrieu/3/3.582.jpg,Mary_Landrieu,0,F,F,#6F503C,#6F503C,2
242,71,44,44,/dataset/YouTubeFaces/frame_images_DB/Andrea_De_Cruz/4/4.51.jpg,Andrea_De_Cruz,130,72,90,90,/dataset/YouTubeFaces/frame_images_DB/Carrie-Anne_Moss/2/2.371.jpg,Carrie-Anne_Moss,0,F,F,#6F503C,#81654F,2
152,61,44,44,/dataset/YouTubeFaces/frame_images_DB/Mary_Landrieu/3/3.440.jpg,Mary_Landrieu,162,113,81,81,/dataset/YouTubeFaces/frame_images_DB/Priscilla_Presley/3/3.372.jpg,Priscilla_Presley,0,F,F,#6F503C,#9D7A54,2
197,97,144,144,/dataset/YouTubeFaces/frame_images_DB/Agbani_Darego/4/4.226.jpg,Agbani_Darego,144,73,69,69,/dataset/YouTubeFaces/frame_images_DB/Janis_Ruth_Coulter/2/2.639.jpg,Janis_Ruth_Coulter,0,F,F,#6F503C,#81654F,2
164,98,60,60,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Shue/2/2.961.jpg,Elizabeth_Shue,166,83,91,91,/dataset/YouTubeFaces/frame_images_DB/Salma_Hayek/0/0.1599.jpg,Salma_Hayek,0,F,F,#81654F,#6F503C,2
140,91,58,58,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/5/5.1185.jpg,Lauren_Hutton,221,129,159,159,/dataset/YouTubeFaces/frame_images_DB/Natalie_Coughlin/5/5.408.jpg,Natalie_Coughlin,0,F,F,#81654F,#81654F,2
268,204,76,76,/dataset/YouTubeFaces/frame_images_DB/Linda_Sanchez/2/2.1277.jpg,Linda_Sanchez,246,69,56,56,/dataset/YouTubeFaces/frame_images_DB/Patti_Labelle/4/4.3956.jpg,Patti_Labelle,0,F,F,#BEA07E,#81654F,2
301,111,93,93,/dataset/YouTubeFaces/frame_images_DB/Alison_Lohman/0/0.962.jpg,Alison_Lohman,247,142,146,146,/dataset/YouTubeFaces/frame_images_DB/Whoopi_Goldberg/1/1.625.jpg,Whoopi_Goldberg,0,F,F,#9D7A54,#6F503C,2
175,108,185,185,/dataset/YouTubeFaces/frame_images_DB/Carey_Lowell/2/2.386.jpg,Carey_Lowell,245,123,98,98,/dataset/YouTubeFaces/frame_images_DB/Lara_Logan/5/5.379.jpg,Lara_Logan,0,F,F,#513B2E,#81654F,2
212,100,107,107,/dataset/YouTubeFaces/frame_images_DB/Mary_Robinson/2/2.129.jpg,Mary_Robinson,280,165,97,97,/dataset/YouTubeFaces/frame_images_DB/Tessa_Jowell/0/0.804.jpg,Tessa_Jowell,0,F,F,#81654F,#81654F,2
323,187,152,152,/dataset/YouTubeFaces/frame_images_DB/Betty_Williams/0/0.3598.jpg,Betty_Williams,210,109,77,77,/dataset/YouTubeFaces/frame_images_DB/Sarah_Wynter/0/0.2077.jpg,Sarah_Wynter,0,F,F,#81654F,#513B2E,2
194,147,95,95,/dataset/YouTubeFaces/frame_images_DB/Etta_James/4/4.2109.jpg,Etta_James,112,88,60,60,/dataset/YouTubeFaces/frame_images_DB/Wilma_McNabb/0/0.635.jpg,Wilma_McNabb,0,F,F,#6F503C,#6F503C,2
155,90,73,73,/dataset/YouTubeFaces/frame_images_DB/Charlotte_Church/4/4.846.jpg,Charlotte_Church,57,95,32,32,/dataset/YouTubeFaces/frame_images_DB/Hanan_Ashrawi/3/3.725.jpg,Hanan_Ashrawi,0,F,F,#9D7A54,#9D7A54,2
247,134,104,104,/dataset/YouTubeFaces/frame_images_DB/Lara_Logan/5/5.298.jpg,Lara_Logan,279,164,134,134,/dataset/YouTubeFaces/frame_images_DB/Ludivine_Sagnier/0/0.1109.jpg,Ludivine_Sagnier,0,F,F,#81654F,#9D7A54,2
211,97,71,71,/dataset/YouTubeFaces/frame_images_DB/Chadha_Gurinder/1/1.145.jpg,Chadha_Gurinder,110,103,49,49,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Taylor/5/5.3027.jpg,Elizabeth_Taylor,0,F,F,#6F503C,#81654F,2
303,109,78,78,/dataset/YouTubeFaces/frame_images_DB/Kristin_Scott/5/5.1920.jpg,Kristin_Scott,206,120,130,130,/dataset/YouTubeFaces/frame_images_DB/Valentina_Cervi/5/5.785.jpg,Valentina_Cervi,0,F,F,#9D7A54,#81654F,2
164,89,62,62,/dataset/YouTubeFaces/frame_images_DB/Lene_Espersen/1/1.4783.jpg,Lene_Espersen,155,82,58,58,/dataset/YouTubeFaces/frame_images_DB/Natasa_Micic/5/5.42.jpg,Natasa_Micic,0,F,F,#81654F,#81654F,2
212,121,67,67,/dataset/YouTubeFaces/frame_images_DB/Angie_Martinez/1/1.654.jpg,Angie_Martinez,136,121,67,67,/dataset/YouTubeFaces/frame_images_DB/Laura_Bush/2/2.563.jpg,Laura_Bush,0,F,F,#9D7A54,#6F503C,2
311,160,123,123,/dataset/YouTubeFaces/frame_images_DB/Amy_Brenneman/5/5.51.jpg,Amy_Brenneman,187,154,205,205,/dataset/YouTubeFaces/frame_images_DB/Edie_Falco/5/5.452.jpg,Edie_Falco,0,F,F,#81654F,#81654F,2
277,115,100,100,/dataset/YouTubeFaces/frame_images_DB/Alma_Powell/5/5.384.jpg,Alma_Powell,151,115,208,208,/dataset/YouTubeFaces/frame_images_DB/Lynn_Abraham/0/0.206.jpg,Lynn_Abraham,0,F,F,#9D7A54,#6F503C,2
136,79,84,84,/dataset/YouTubeFaces/frame_images_DB/Carrie-Anne_Moss/2/2.416.jpg,Carrie-Anne_Moss,195,73,109,109,/dataset/YouTubeFaces/frame_images_DB/Pilar_Montenegro/2/2.551.jpg,Pilar_Montenegro,0,F,F,#81654F,#9D7A54,2
204,73,34,34,/dataset/YouTubeFaces/frame_images_DB/Esther_Macklin/5/5.461.jpg,Esther_Macklin,158,56,46,46,/dataset/YouTubeFaces/frame_images_DB/Sadie_Frost/5/5.340.jpg,Sadie_Frost,0,F,F,#81654F,#BEA07E,2
164,113,158,158,/dataset/YouTubeFaces/frame_images_DB/Carrie-Anne_Moss/0/0.1847.jpg,Carrie-Anne_Moss,149,105,160,160,/dataset/YouTubeFaces/frame_images_DB/Karen_Lynn_Gorney/5/5.1198.jpg,Karen_Lynn_Gorney,0,F,F,#513B2E,#9D7A54,2
170,77,68,68,/dataset/YouTubeFaces/frame_images_DB/Hanan_Ashrawi/4/4.838.jpg,Hanan_Ashrawi,271,148,140,140,/dataset/YouTubeFaces/frame_images_DB/Picabo_Street/4/4.809.jpg,Picabo_Street,0,F,F,#81654F,#9D7A54,2
227,126,66,66,/dataset/YouTubeFaces/frame_images_DB/Loretta_Lynn_Harper/0/0.1222.jpg,Loretta_Lynn_Harper,329,131,45,45,/dataset/YouTubeFaces/frame_images_DB/Olivia_Newton-John/5/5.1080.jpg,Olivia_Newton-John,0,F,F,#81654F,#BEA07E,2
89,42,39,39,/dataset/YouTubeFaces/frame_images_DB/Barbara_Bodine/3/3.4394.jpg,Barbara_Bodine,322,187,153,153,/dataset/YouTubeFaces/frame_images_DB/Betty_Williams/0/0.3600.jpg,Betty_Williams,0,F,F,#513B2E,#81654F,2
113,106,103,103,/dataset/YouTubeFaces/frame_images_DB/Benedita_da_Silva/5/5.368.jpg,Benedita_da_Silva,293,146,108,108,/dataset/YouTubeFaces/frame_images_DB/Marina_Silva/5/5.1318.jpg,Marina_Silva,0,F,F,#81654F,#6F503C,2
156,43,29,29,/dataset/YouTubeFaces/frame_images_DB/Carla_Gay_Balingit/3/3.9.jpg,Carla_Gay_Balingit,207,124,119,119,/dataset/YouTubeFaces/frame_images_DB/Priyanka_Chopra/2/2.290.jpg,Priyanka_Chopra,0,F,F,#6F503C,#6F503C,2
219,112,74,74,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/1/1.4380.jpg,Amanda_Beard,200,170,114,114,/dataset/YouTubeFaces/frame_images_DB/Gennifer_Flowers/5/5.352.jpg,Gennifer_Flowers,0,F,F,#81654F,#BEA07E,2
175,85,70,70,/dataset/YouTubeFaces/frame_images_DB/Barbara_Boxer/5/5.769.jpg,Barbara_Boxer,150,60,62,62,/dataset/YouTubeFaces/frame_images_DB/Poala_Suarez/4/4.2570.jpg,Poala_Suarez,0,F,F,#81654F,#422811,2
75,108,79,79,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Shue/4/4.88.jpg,Elizabeth_Shue,279,113,66,66,/dataset/YouTubeFaces/frame_images_DB/Ornella_Muti/0/0.1824.jpg,Ornella_Muti,0,F,F,#9D7A54,#6F503C,2
154,96,89,89,/dataset/YouTubeFaces/frame_images_DB/Laura_Ziskin/1/1.1071.jpg,Laura_Ziskin,264,84,44,44,/dataset/YouTubeFaces/frame_images_DB/Lucy_Liu/5/5.1170.jpg,Lucy_Liu,0,F,F,#81654F,#9D7A54,2
143,113,69,69,/dataset/YouTubeFaces/frame_images_DB/Laura_Bush/2/2.571.jpg,Laura_Bush,212,102,79,79,/dataset/YouTubeFaces/frame_images_DB/Penelope_Cruz/2/2.1437.jpg,Penelope_Cruz,0,F,F,#6F503C,#81654F,2
287,108,108,108,/dataset/YouTubeFaces/frame_images_DB/Gabrielle_Union/4/4.1583.jpg,Gabrielle_Union,245,77,29,29,/dataset/YouTubeFaces/frame_images_DB/Hana_Sadiq/4/4.563.jpg,Hana_Sadiq,0,F,F,#81654F,#9D7A54,2
213,102,95,95,/dataset/YouTubeFaces/frame_images_DB/Estelle_Morris/3/3.474.jpg,Estelle_Morris,111,85,78,78,/dataset/YouTubeFaces/frame_images_DB/Teri_Garr/4/4.549.jpg,Teri_Garr,0,F,F,#81654F,#9D7A54,2
188,134,99,99,/dataset/YouTubeFaces/frame_images_DB/Nina_Jacobson/1/1.618.jpg,Nina_Jacobson,163,87,81,81,/dataset/YouTubeFaces/frame_images_DB/Regina_Ip/0/0.302.jpg,Regina_Ip,0,F,F,#BEA07E,#81654F,2
155,66,70,70,/dataset/YouTubeFaces/frame_images_DB/Betty_Williams/1/1.1919.jpg,Betty_Williams,203,100,82,82,/dataset/YouTubeFaces/frame_images_DB/Sarah_Wynter/0/0.2041.jpg,Sarah_Wynter,0,F,F,#BEA07E,#513B2E,2
192,40,51,51,/dataset/YouTubeFaces/frame_images_DB/Jaime_Pressly/2/2.4719.jpg,Jaime_Pressly,223,82,57,57,/dataset/YouTubeFaces/frame_images_DB/Maria_Soledad_Alvear_Valenzuela/1/1.1525.jpg,Maria_Soledad_Alvear_Valenzuela,0,F,F,#6F503C,#6F503C,2
136,80,93,93,/dataset/YouTubeFaces/frame_images_DB/Candie_Kung/3/3.1274.jpg,Candie_Kung,156,125,119,119,/dataset/YouTubeFaces/frame_images_DB/Thalia/3/3.1825.jpg,Thalia,0,F,F,#81654F,#9D7A54,2
143,109,93,93,/dataset/YouTubeFaces/frame_images_DB/Alison_Lohman/4/4.696.jpg,Alison_Lohman,166,87,86,86,/dataset/YouTubeFaces/frame_images_DB/Amanda_Beard/2/2.1037.jpg,Amanda_Beard,0,F,F,#81654F,#BEA07E,2
194,133,250,250,/dataset/YouTubeFaces/frame_images_DB/Cheryl_Ford/4/4.95.jpg,Cheryl_Ford,164,97,57,57,/dataset/YouTubeFaces/frame_images_DB/Conchita_Martinez/2/2.8364.jpg,Conchita_Martinez,0,F,F,#6F503C,#6F503C,2
218,127,103,103,/dataset/YouTubeFaces/frame_images_DB/Aishwarya_Rai/4/4.274.jpg,Aishwarya_Rai,222,125,215,215,/dataset/YouTubeFaces/frame_images_DB/Eunice_Barber/0/0.1828.jpg,Eunice_Barber,0,F,F,#6F503C,#81654F,2
166,110,198,198,/dataset/YouTubeFaces/frame_images_DB/Laura_Flessel/0/0.1292.jpg,Laura_Flessel,162,97,175,175,/dataset/YouTubeFaces/frame_images_DB/Lynn_Abraham/0/0.145.jpg,Lynn_Abraham,0,F,F,#6F503C,#6F503C,2
196,154,183,183,/dataset/YouTubeFaces/frame_images_DB/Christiane_Wulff/1/1.2904.jpg,Christiane_Wulff,269,86,46,46,/dataset/YouTubeFaces/frame_images_DB/Emily_Mortimer/3/3.1589.jpg,Emily_Mortimer,0,F,F,#9D7A54,#6F503C,2
289,102,40,40,/dataset/YouTubeFaces/frame_images_DB/Christine_Todd_Whitman/2/2.1526.jpg,Christine_Todd_Whitman,228,91,79,79,/dataset/YouTubeFaces/frame_images_DB/Flavia_Pennetta/4/4.1293.jpg,Flavia_Pennetta,0,F,F,#6F503C,#81654F,2
171,114,99,99,/dataset/YouTubeFaces/frame_images_DB/Kristin_Scott/1/1.362.jpg,Kristin_Scott,309,115,80,80,/dataset/YouTubeFaces/frame_images_DB/Paula_Prentiss/2/2.2626.jpg,Paula_Prentiss,0,F,F,#6F503C,#6F503C,2
143,95,76,76,/dataset/YouTubeFaces/frame_images_DB/Daniela_Hantuchova/4/4.575.jpg,Daniela_Hantuchova,301,191,155,155,/dataset/YouTubeFaces/frame_images_DB/Priscilla_Presley/5/5.223.jpg,Priscilla_Presley,0,F,F,#6F503C,#9D7A54,2
224,126,106,106,/dataset/YouTubeFaces/frame_images_DB/Catherine_Zeta-Jones/2/2.66.jpg,Catherine_Zeta-Jones,151,84,60,60,/dataset/YouTubeFaces/frame_images_DB/Ham_Pong-sil/0/0.722.jpg,Ham_Pong-sil,0,F,F,#513B2E,#9D7A54,2
153,131,108,108,/dataset/YouTubeFaces/frame_images_DB/Noel_Niell/4/4.1944.jpg,Noel_Niell,148,89,41,41,/dataset/YouTubeFaces/frame_images_DB/Talisa_Soto/1/1.2070.jpg,Talisa_Soto,0,F,F,#6F503C,#513B2E,2
285,85,83,83,/dataset/YouTubeFaces/frame_images_DB/Eva_Mendes/5/5.227.jpg,Eva_Mendes,127,100,104,104,/dataset/YouTubeFaces/frame_images_DB/Lauren_Hutton/4/4.975.jpg,Lauren_Hutton,0,F,F,#9D7A54,#81654F,2
249,78,87,87,/dataset/YouTubeFaces/frame_images_DB/Eliza_Dushku/1/1.1557.jpg,Eliza_Dushku,246,131,107,107,/dataset/YouTubeFaces/frame_images_DB/Nona_Gaye/4/4.172.jpg,Nona_Gaye,0,F,F,#81654F,#9D7A54,2
155,96,73,73,/dataset/YouTubeFaces/frame_images_DB/Laura_Marlow/3/3.1570.jpg,Laura_Marlow,212,159,135,135,/dataset/YouTubeFaces/frame_images_DB/Nadia_Petrova/4/4.1081.jpg,Nadia_Petrova,0,F,F,#81654F,#6F503C,2
180,98,59,59,/dataset/YouTubeFaces/frame_images_DB/Conchita_Martinez/2/2.8376.jpg,Conchita_Martinez,234,127,48,48,/dataset/YouTubeFaces/frame_images_DB/Pauley_Perrette/4/4.1361.jpg,Pauley_Perrette,0,F,F,#6F503C,#513B2E,2
270,106,92,92,/dataset/YouTubeFaces/frame_images_DB/Cindy_Crawford/3/3.1355.jpg,Cindy_Crawford,160,134,94,94,/dataset/YouTubeFaces/frame_images_DB/Eriko_Tamura/3/3.1463.jpg,Eriko_Tamura,0,F,F,#81654F,#9D7A54,2
174,82,74,74,/dataset/YouTubeFaces/frame_images_DB/Laila_Ali/3/3.2116.jpg,Laila_Ali,140,67,60,60,/dataset/YouTubeFaces/frame_images_DB/Vicki_Zhao_Wei/1/1.3448.jpg,Vicki_Zhao_Wei,0,F,F,#9D7A54,#9D7A54,2
176,68,82,82,/dataset/YouTubeFaces/frame_images_DB/Penelope_Ann_Miller/2/2.268.jpg,Penelope_Ann_Miller,151,149,130,130,/dataset/YouTubeFaces/frame_images_DB/Sadie_Frost/1/1.273.jpg,Sadie_Frost,0,F,F,#513B2E,#6F503C,2
197,123,226,226,/dataset/YouTubeFaces/frame_images_DB/Cheryl_Ford/4/4.121.jpg,Cheryl_Ford,243,79,29,29,/dataset/YouTubeFaces/frame_images_DB/Ester_Canadas/2/2.270.jpg,Ester_Canadas,0,F,F,#6F503C,#81654F,2
155,97,75,75,/dataset/YouTubeFaces/frame_images_DB/Angela_Lansbury/2/2.3758.jpg,Angela_Lansbury,288,157,150,150,/dataset/YouTubeFaces/frame_images_DB/Jane_Pauley/3/3.1142.jpg,Jane_Pauley,0,F,F,#6F503C,#6F503C,2
162,93,110,110,/dataset/YouTubeFaces/frame_images_DB/Condoleezza_Rice/4/4.281.jpg,Condoleezza_Rice,181,136,100,100,/dataset/YouTubeFaces/frame_images_DB/Nina_Jacobson/1/1.622.jpg,Nina_Jacobson,0,F,F,#9D7A54,#BEA07E,2
72,101,100,100,/dataset/YouTubeFaces/frame_images_DB/Catherine_Bell/0/0.163.jpg,Catherine_Bell,189,146,86,86,/dataset/YouTubeFaces/frame_images_DB/Etta_James/4/4.2087.jpg,Etta_James,0,F,F,#81654F,#6F503C,2
236,111,118,118,/dataset/YouTubeFaces/frame_images_DB/JK_Rowling/5/5.195.jpg,JK_Rowling,176,69,73,73,/dataset/YouTubeFaces/frame_images_DB/Princess_Stephanie/0/0.3430.jpg,Princess_Stephanie,0,F,F,#81654F,#81654F,2
221,45,52,52,/dataset/YouTubeFaces/frame_images_DB/Isabelle_Huppert/2/2.6280.jpg,Isabelle_Huppert,325,173,161,161,/dataset/YouTubeFaces/frame_images_DB/Kathryn_Morris/5/5.1169.jpg,Kathryn_Morris,0,F,F,#6F503C,#9D7A54,2
208,161,144,144,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Dole/1/1.1439.jpg,Elizabeth_Dole,318,108,85,85,/dataset/YouTubeFaces/frame_images_DB/Kristin_Scott/5/5.1883.jpg,Kristin_Scott,0,F,F,#81654F,#9D7A54,2
243,81,50,50,/dataset/YouTubeFaces/frame_images_DB/Amber_Frey/0/0.646.jpg,Amber_Frey,110,72,57,57,/dataset/YouTubeFaces/frame_images_DB/Cate_Blanchett/5/5.486.jpg,Cate_Blanchett,0,F,F,#81654F,#6F503C,2
252,125,128,128,/dataset/YouTubeFaces/frame_images_DB/Edie_Falco/3/3.222.jpg,Edie_Falco,165,119,96,96,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Shue/2/2.994.jpg,Elizabeth_Shue,0,F,F,#6F503C,#81654F,2
104,119,136,136,/dataset/YouTubeFaces/frame_images_DB/Mae_Jemison/0/0.503.jpg,Mae_Jemison,159,107,77,77,/dataset/YouTubeFaces/frame_images_DB/Mariah_Carey/4/4.2739.jpg,Mariah_Carey,0,F,F,#513B2E,#6F503C,2
178,86,84,84,/dataset/YouTubeFaces/frame_images_DB/Jane_Rooney/1/1.1226.jpg,Jane_Rooney,165,98,60,60,/dataset/YouTubeFaces/frame_images_DB/Kim_Gandy/3/3.55.jpg,Kim_Gandy,0,F,F,#9D7A54,#81654F,2
142,78,70,70,/dataset/YouTubeFaces/frame_images_DB/Elaine_Stritch/5/5.84.jpg,Elaine_Stritch,199,115,97,97,/dataset/YouTubeFaces/frame_images_DB/Lynn_Redgrave/0/0.131.jpg,Lynn_Redgrave,0,F,F,#9D7A54,#9D7A54,2
268,146,125,125,/dataset/YouTubeFaces/frame_images_DB/Cindy_Klassen/3/3.785.jpg,Cindy_Klassen,255,115,83,83,/dataset/YouTubeFaces/frame_images_DB/Tanya_Holyk/2/2.1138.jpg,Tanya_Holyk,0,F,F,#9D7A54,#6F503C,2
77,65,56,56,/dataset/YouTubeFaces/frame_images_DB/Elizabeth_Berkeley/3/3.130.jpg,Elizabeth_Berkeley,221,152,202,202,/dataset/YouTubeFaces/frame_images_DB/Natalie_Imbruglia/2/2.3394.jpg,Natalie_Imbruglia,0,F,F,#6F503C,#6F503C,2
228,147,131,131,/dataset/YouTubeFaces/frame_images_DB/Ingrid_Betancourt/5/5.325.jpg,Ingrid_Betancourt,202,150,83,83,/dataset/YouTubeFaces/frame_images_DB/Princess_Stephanie/5/5.802.jpg,Princess_Stephanie,0,F,F,#81654F,#6F503C,2
